P_ROKDYP;P_KIERUNEK_ID;P_POZIOM;P_FORMA;P_E_ZAR;P_E_ZAR_P1;P_E_ZAR_P2;P_E_ZAR_P3;P_E_ZAR_P4;P_E_ZAR_P5;P_PROC_UKON;P_KIERUNEK_NAZWA;P_NAZWA_UCZELNI;P_NAZWA_JEDN;P_PROFIL;P_UCZELNIA_SKROT;P_POZIOM_TEKST_PL;P_NAZWA_KIERUNKU_PELNA
2018;13537;1;N;3398,58;2724,94;3068,83;3326,49;3245,79;3811,34;4,3;Bezpieczeństwo i higiena pracy;Wyższa Szkoła Pedagogiczno-Techniczna w Koninie;Wydział Nauk Humanistycznych i Technicznych;O;WSPTK;Studia pierwszego stopnia;Bezpieczeństwo i higiena pracy, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13538;1;N;2998,44;2155,19;2506,9;2759,73;3197,92;3800,81;53,3;Pedagogika;Wyższa Szkoła Pedagogiczno-Techniczna w Koninie;Wydział Nauk Humanistycznych i Technicznych;O;WSPTK;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;13560;2;S;6031,69;3598,21;4766,7;5588,47;7039,49;7959,07;;Zarządzanie i inżynieria produkcji;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13564;1;S;5193,65;3236,89;3270,51;3946,7;5107,4;6231,71;68,3;Metalurgia;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Metali i Informatyki Przemysłowej;O;AGHSSK;Studia pierwszego stopnia;Metalurgia, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13565;1;S;5093,51;1281,08;3114,5;4204,53;5116,34;6164,22;81;Zarządzanie i inżynieria produkcji;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13612;2;S;6732,2;4535,61;5551,55;6354,9;7609,11;9113,23;;Zarządzanie i inżynieria produkcji;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Zarządzania;O;AGHSSK;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13613;2;S;12684,83;8898,73;11075,41;13230,04;15272,24;17578,97;;Informatyka;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Informatyki, Elektroniki i Telekomunikacji;O;AGHSSK;Studia drugiego stopnia;Informatyka, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13614;1;N;8493,57;6449,06;7177,56;7715,41;9151,76;11079,45;17,7;Górnictwo i geologia;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia pierwszego stopnia;Górnictwo i geologia, studia niestacjonarne pierwszego stopnia, 8-semestralne, profil ogólnoakademicki
2018;13615;1;S;5468,54;2066,86;3033,41;4049,47;5482,7;7047,89;90,2;Inżynieria materiałowa;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Metali i Informatyki Przemysłowej;O;AGHSSK;Studia pierwszego stopnia;Inżynieria materiałowa, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13616;2;S;5250,41;2939,18;3942,75;4789,1;6132,36;7351,06;;Inżynieria środowiska;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia drugiego stopnia;Inżynieria środowiska, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13617;2;N;6295,96;4969,89;5272,45;6105,18;7125,86;8141,08;;Zarządzanie i inżynieria produkcji;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Zarządzania;O;AGHSSK;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia niestacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13618;1;S;4461;1909,24;2539,18;3577,37;4324,75;5232,72;82,2;Inżynieria środowiska;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Geodezji Górniczej i Inżynierii Środowiska;O;AGHSSK;Studia pierwszego stopnia;Inżynieria środowiska, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13619;1;S;4669,94;1156,84;2426,36;3545,67;4532,95;5566,97;77,2;Górnictwo i geologia;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Geologii, Geofizyki i Ochrony Środowiska;O;AGHSSK;Studia pierwszego stopnia;Górnictwo i geologia, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13620;2;S;7214,05;4425,24;5799,84;6656,98;8144,93;9814,48;;Górnictwo i geologia;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia drugiego stopnia;Górnictwo i geologia, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13621;2;N;5956,78;4210,45;4960,12;5722,12;6646,33;7534,64;;Inżynieria środowiska;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Geodezji Górniczej i Inżynierii Środowiska;O;AGHSSK;Studia drugiego stopnia;Inżynieria środowiska, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13622;2;S;10691,59;6297,24;8221,41;10404,57;13139,67;17517,88;;Informatyka stosowana;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Metali i Informatyki Przemysłowej;O;AGHSSK;Studia drugiego stopnia;Informatyka stosowana, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13623;2;S;5599,62;3350,27;4592,3;5585,17;6560,4;7444,89;;Inżynieria materiałowa;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Materiałowej i Ceramiki;O;AGHSSK;Studia drugiego stopnia;Inżynieria materiałowa, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13624;1;N;7207,05;5591,33;5546,27;6225,04;7884,79;9853,95;31,2;Inżynieria materiałowa;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Metali i Informatyki Przemysłowej;O;AGHSSK;Studia pierwszego stopnia;Inżynieria materiałowa, studia niestacjonarne pierwszego stopnia, 8-semestralne, profil ogólnoakademicki
2018;13625;2;N;6126,37;4208,89;4332,25;4691,4;6245,27;8157,28;;Inżynieria środowiska;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia drugiego stopnia;Inżynieria środowiska, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13626;2;N;10733,97;8416,1;9230,71;9743,59;12277,43;14617,09;;Górnictwo i geologia;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia drugiego stopnia;Górnictwo i geologia, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13627;2;S;5957,59;3791,9;4745,96;5463,7;6488,93;8095,7;;Metalurgia;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Metali Nieżelaznych;O;AGHSSK;Studia drugiego stopnia;Metalurgia, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13628;1;S;8909,08;4466,4;6331,74;8251,22;9889,68;12192,9;64,1;Informatyka stosowana;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Geologii, Geofizyki i Ochrony Środowiska;O;AGHSSK;Studia pierwszego stopnia;Informatyka stosowana, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13629;2;S;9123,61;6672,93;8589,7;9742,88;11403,34;12017,36;;Informatyka stosowana;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Geologii, Geofizyki i Ochrony Środowiska;O;AGHSSK;Studia drugiego stopnia;Informatyka stosowana, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13630;1;S;4033,66;401,42;2255,46;3096,45;4105,45;5147,24;88,5;Inżynieria środowiska;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia pierwszego stopnia;Inżynieria środowiska, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13631;1;S;5694,11;2586,89;3313,78;4486,16;5651,9;7734,5;75,6;Zarządzanie i inżynieria produkcji;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Zarządzania;O;AGHSSK;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13632;1;S;6291;1895,48;3735,45;5072,66;6190,44;7911,47;70,8;Górnictwo i geologia;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Lądowej i Gospodarki Zasobami;O;AGHSSK;Studia pierwszego stopnia;Górnictwo i geologia, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13633;2;S;5036,09;2954,84;4001,19;4749,48;5618,78;6679,08;;Inżynieria środowiska;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Geodezji Górniczej i Inżynierii Środowiska;O;AGHSSK;Studia drugiego stopnia;Inżynieria środowiska, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13634;2;S;6708,04;4173,73;5396,71;6378,49;8061,61;9785,08;;Górnictwo i geologia;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Wiertnictwa, Nafty i Gazu;O;AGHSSK;Studia drugiego stopnia;Górnictwo i geologia, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13635;1;S;5594,81;2055,76;3086,63;4249,81;5258,88;6461,36;86,1;Inżynieria materiałowa;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Metali Nieżelaznych;O;AGHSSK;Studia pierwszego stopnia;Inżynieria materiałowa, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13636;2;N;9782,51;7696,22;9353,2;10209,66;12343,59;12250,08;;Informatyka stosowana;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Inżynierii Metali i Informatyki Przemysłowej;O;AGHSSK;Studia drugiego stopnia;Informatyka stosowana, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13637;1;N;5156,22;3546,6;4244,39;4948,36;5692,59;7118,72;40;Zarządzanie i inżynieria produkcji;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Zarządzania;O;AGHSSK;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2018;13660;2;S;5995,97;3998,71;4822,95;5812,14;6529,44;7773,19;;Inżynieria materiałowa;Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie;Wydział Metali Nieżelaznych;O;AGHSSK;Studia drugiego stopnia;Inżynieria materiałowa, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2018;13684;1;S;3089,92;1941,03;2205,91;2703,27;3615,21;3951,39;75,4;Fizjoterapia;Wyższa Szkoła Zarządzania w Gdańsku;Wydział Fizjoterapii i Nauk o Zdrowiu;P;WSZG;Studia pierwszego stopnia;Fizjoterapia, studia stacjonarne pierwszego stopnia, 7-semestralne, profil praktyczny
2018;13685;1;N;3642,52;2684,16;2966,02;3508,84;4207,32;4946,21;59;Fizjoterapia;Wyższa Szkoła Zarządzania w Gdańsku;Wydział Fizjoterapii i Nauk o Zdrowiu;P;WSZG;Studia pierwszego stopnia;Fizjoterapia, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil praktyczny
2018;13708;1;N;5256,46;3897,61;4619,9;4733,45;5536,07;6901,72;26,7;Finanse i rachunkowość;Warszawska Szkoła Wyższa z siedzibą w Otwocku;;P;WSPNSO;Studia pierwszego stopnia;Finanse i rachunkowość, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13709;1;N;4935,29;3875,72;4420,98;4363,47;5481,9;6386,77;25;Zarządzanie;Warszawska Szkoła Wyższa z siedzibą w Otwocku;;P;WSPNSO;Studia pierwszego stopnia;Zarządzanie, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13780;2;N;7051,02;5257,3;5700,38;7486,5;7245,15;8632,42;;Pielęgniarstwo;Collegium Masoviense - Wyższa Szkoła Nauk o Zdrowiu w Żyrardowie;Wydział Medyczny;P;CMWSNZ;Studia drugiego stopnia;Pielęgniarstwo, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13781;1;S;7363,58;4208,05;5730,9;7712,06;9435,75;8695,11;7,3;Pielęgniarstwo;Collegium Masoviense - Wyższa Szkoła Nauk o Zdrowiu w Żyrardowie;Wydział Medyczny;P;CMWSNZ;Studia pierwszego stopnia;Pielęgniarstwo, studia stacjonarne pierwszego stopnia, 7-semestralne, profil praktyczny
2018;13819;2;S;5340,96;3950,06;4143,86;5075,1;6061,17;6873,32;;Położnictwo;Pomorski Uniwersytet Medyczny w Szczecinie;Wydział Nauk o Zdrowiu;P;PUMS;Studia drugiego stopnia;Położnictwo, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13823;1;N;4097,27;3246,46;3614,42;4209,45;5338,25;5836,57;45,5;Politologia;Wyższa Szkoła Kultury Społecznej i Medialnej w Toruniu;Wydział Nauk Społecznych i Komunikacji Multimedialnej;P;WSKSMT;Studia pierwszego stopnia;Politologia, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13824;2;N;4576,73;3075,09;3725,69;4489,54;5914,07;6253,04;;Dziennikarstwo i komunikacja społeczna;Wyższa Szkoła Kultury Społecznej i Medialnej w Toruniu;Wydział Nauk Społecznych i Komunikacji Multimedialnej;P;WSKSMT;Studia drugiego stopnia;Dziennikarstwo i komunikacja społeczna, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13826;2;N;5073,34;3395,37;4235,35;4898,6;6032,6;7261,9;;Politologia;Wyższa Szkoła Kultury Społecznej i Medialnej w Toruniu;Wydział Nauk Społecznych i Komunikacji Multimedialnej;P;WSKSMT;Studia drugiego stopnia;Politologia, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13834;1;S;3731,92;1335,9;1458,94;2953,5;3818,46;4282,66;78,7;Dziennikarstwo i komunikacja społeczna;Wyższa Szkoła Kultury Społecznej i Medialnej w Toruniu;Wydział Nauk Społecznych i Komunikacji Multimedialnej;P;WSKSMT;Studia pierwszego stopnia;Dziennikarstwo i komunikacja społeczna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13876;1;N;5434,04;4877,69;4846,15;5456,93;5896,25;6682,71;28,6;Zarządzanie i inżynieria produkcji;Wyższa Szkoła Komunikacji i Zarządzania w Poznaniu;;P;WSKiZ;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia niestacjonarne pierwszego stopnia, 8-semestralne, profil praktyczny
2018;13877;1;N;7197,23;5995,78;6223,53;6531,94;7923,1;10400,25;7,7;Automatyka i robotyka;Wyższa Szkoła Komunikacji i Zarządzania w Poznaniu;;P;WSKiZ;Studia pierwszego stopnia;Automatyka i robotyka, studia niestacjonarne pierwszego stopnia, 8-semestralne, profil praktyczny
2018;13927;2;N;4745,73;3576,04;4133,44;4726,32;5267,07;6138,13;;Pedagogika specjalna;Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie;Wydział Nauk Społecznych w Warszawie;P;WSPJKW;Studia drugiego stopnia;Pedagogika specjalna, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13928;2;N;4052,67;3185,78;3533,57;4087,4;4361,3;4887,28;;Pedagogika;Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie;Wydział Nauk Społeczno - Pedagogicznych w Katowicach;P;WSPJKW;Studia drugiego stopnia;Pedagogika, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13929;2;N;5270,34;4171,8;4622,27;4938,46;5380,59;6617,43;;Praca socjalna;Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie;Wydział Nauk Społeczno - Pedagogicznych w Katowicach;P;WSPJKW;Studia drugiego stopnia;Praca socjalna, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13930;1;N;4376,83;2944,26;3514,82;4105,45;4773,69;5536,46;76,9;Pedagogika;Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie;Wydział Nauk Społecznych w Warszawie;P;WSPJKW;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13931;1;N;5338,14;3766,26;4455,38;5172,53;6180,57;7599,68;61,5;Pedagogika;Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie;Wydział Nauk Społeczno - Pedagogicznych w Katowicach;P;WSPJKW;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13932;1;N;4155,83;3329,62;3475,78;4024,39;4601,18;5435,5;50;Pedagogika;Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie;Wydział Nauk Humanistyczno - Społecznych w Olsztynie;P;WSPJKW;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13933;2;N;4562,52;3575,36;3970,14;4398,82;4836,74;5742,06;;Pedagogika;Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie;Wydział Nauk Społecznych w Warszawie;P;WSPJKW;Studia drugiego stopnia;Pedagogika, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13936;1;S;7069,01;4367,48;5695,11;6148,21;7359,34;8831,55;80;Mechanika i budowa maszyn;Politechnika Poznańska;Wydział Budowy Maszyn i Zarządzania;P;PP;Studia pierwszego stopnia;Mechanika i budowa maszyn, studia stacjonarne pierwszego stopnia, 7-semestralne, profil praktyczny
2018;13939;2;N;3921,58;2533,67;3178,18;3601,95;4659,26;5734,66;;Fizjoterapia;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Lekarski i Nauk o Zdrowiu;P;KAAFMK;Studia drugiego stopnia;Fizjoterapia, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2018;13940;2;N;4688,8;3381,29;3991,54;4408,65;4912,96;5778,94;;Bezpieczeństwo narodowe;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Nauk o Bezpieczeństwie;O;KAAFMK;Studia drugiego stopnia;Bezpieczeństwo narodowe, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13941;1;S;3655,06;1587,26;3241,66;3613,29;4345,11;5326,65;61,9;Bezpieczeństwo wewnętrzne;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Nauk o Bezpieczeństwie;O;KAAFMK;Studia pierwszego stopnia;Bezpieczeństwo wewnętrzne, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;13944;2;N;4190,96;2976,5;3091,04;3580,41;4576,28;5276,09;;Dziennikarstwo i komunikacja społeczna;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;P;KAAFMK;Studia drugiego stopnia;Dziennikarstwo i komunikacja społeczna, studia niestacjonarne drugiego stopnia, 3-semestralne, profil praktyczny
2018;13945;1;N;6984,56;4345,78;5848,46;8254,86;8426,76;8633,17;20;Ratownictwo medyczne;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Lekarski i Nauk o Zdrowiu;P;KAAFMK;Studia pierwszego stopnia;Ratownictwo medyczne, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13947;1;S;3641,36;2709,87;3470,28;1921,37;3431,46;4534,79;37;Dziennikarstwo i komunikacja społeczna;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Zarządzania i Komunikacji Społecznej;P;KAAFMK;Studia pierwszego stopnia;Dziennikarstwo i komunikacja społeczna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13948;2;N;3482,57;2479,62;3050,76;3595,47;4483,84;4797,73;;Stosunki międzynarodowe;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;O;KAAFMK;Studia drugiego stopnia;Stosunki międzynarodowe, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13949;JM;S;3731,54;2376,45;3334,35;3802,64;4293,93;5092,83;;Prawo;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;O;KAAFMK;Jednolite studia magisterskie;Prawo, stacjonarne jednolite studia magisterskie, 10-semestralne, profil ogólnoakademicki
2018;13950;1;N;4015,83;3477,32;3723,27;3816,49;4397,61;4743,72;55,1;Bezpieczeństwo wewnętrzne;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Nauk o Bezpieczeństwie;O;KAAFMK;Studia pierwszego stopnia;Bezpieczeństwo wewnętrzne, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;13951;1;S;1561,14;932,84;2125,14;1984,86;2683,7;;2,8;Turystyka i rekreacja;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;O;KAAFMK;Studia pierwszego stopnia;Turystyka i rekreacja, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;13953;1;S;2641,44;1099,31;1712,28;2380,05;3191,22;4217,32;35;Kosmetologia;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Lekarski i Nauk o Zdrowiu;P;KAAFMK;Studia pierwszego stopnia;Kosmetologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13954;1;N;5738,89;4629,73;4987;5559,56;6150,8;6806,37;46,7;Administracja;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;O;KAAFMK;Studia pierwszego stopnia;Administracja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;13957;2;S;3799,15;2616,93;4679,59;6155,7;5378,96;6171,35;;Zarządzanie;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Zarządzania i Komunikacji Społecznej;O;KAAFMK;Studia drugiego stopnia;Zarządzanie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13958;2;S;4802,02;2880,53;3387,9;4423,98;5163,33;5930,63;;Bezpieczeństwo narodowe;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Nauk o Bezpieczeństwie;O;KAAFMK;Studia drugiego stopnia;Bezpieczeństwo narodowe, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13960;1;S;4731,83;3423,26;3636,34;3406,37;4404,99;5783,86;50;Finanse i rachunkowość;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Zarządzania i Komunikacji Społecznej;O;KAAFMK;Studia pierwszego stopnia;Finanse i rachunkowość, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;13961;1;N;3302,86;2819,36;2935,25;3134,95;3793,75;4898,16;22,2;Dietetyka;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Lekarski i Nauk o Zdrowiu;P;KAAFMK;Studia pierwszego stopnia;Dietetyka, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13963;1;S;6254,9;3807,55;4799,42;6920,86;7126,03;7263,15;60,5;Pielęgniarstwo;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Lekarski i Nauk o Zdrowiu;P;KAAFMK;Studia pierwszego stopnia;Pielęgniarstwo, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2018;13964;1;S;2837,91;1681,84;2396,39;2963,01;4434,07;6739,58;25,5;Stosunki międzynarodowe;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;O;KAAFMK;Studia pierwszego stopnia;Stosunki międzynarodowe, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2018;13966;2;S;2917,12;3292,42;2077,59;2672,33;2958,52;2590,85;;Stosunki międzynarodowe;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;O;KAAFMK;Studia drugiego stopnia;Stosunki międzynarodowe, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13969;JM;N;3784,25;3344,87;3928,16;4232,52;4005,25;4575,96;;Prawo;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;O;KAAFMK;Jednolite studia magisterskie;Prawo, niestacjonarne jednolite studia magisterskie, 10-semestralne, profil ogólnoakademicki
2018;13970;2;N;4390,44;3266,07;3659,93;4379,12;5048,96;5483,92;;Administracja;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Prawa, Administracji i Stosunków Międzynarodowych;O;KAAFMK;Studia drugiego stopnia;Administracja, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13972;2;N;5301,7;4597,57;5008,89;5283,91;6029,81;6331,29;;Zarządzanie;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Zarządzania i Komunikacji Społecznej;O;KAAFMK;Studia drugiego stopnia;Zarządzanie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2018;13975;1;N;4513,61;3455,65;3997,78;4540,79;4861,84;6038,51;45,2;Bezpieczeństwo narodowe;Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie;Wydział Nauk o Bezpieczeństwie;O;KAAFMK;Studia pierwszego stopnia;Bezpieczeństwo narodowe, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
